seqnames	start	end	width	strand	nCpG	nCpG_sig	methDiff	avg_pfrac	avg_mfrac	score	fdr	DMRStartCourt	DMREndCourt	GeneSymbolCourt	DMRStartJoshi	DMREndJoshi	GeneSymbolJoshi	closestEnsemblGene	ASEGenes	KnownImprintedGenes	pval_imp	pval_imp_cond	beta_snp	beta_po	p_snp	p_po	AF	Marker	Blastocyst	Oocyte	Sperm	delta	pval	npns	status
chr15	25307579	25309569	1991	*	25	15	0.159936127694501	0.904526306284821	0.74459017859032	23.2943934551218	0.00523091451407388	NA	NA	NA	NA	NA	NA	SNHG14	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.900142056936e-67	2.07104188891879e-61	0.00502650957343007	0.149565831032677	0.452331057237696	2.07104188891838e-61	0.0749326424870466	chr15_25040062_I_0	0.553911205073996	0.953216374269006	0.953271028037383	0.163178736892752	9.99900009999e-5	55	chr15
chr15	25310098	25311207	1110	*	19	9	0.127805126587278	0.914768593309534	0.786963466722256	13.5050443180969	0.0385893484177084	NA	NA	NA	NA	NA	NA	SNHG14,SNORD116-6	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.15404530506597e-24	8.76703232807022e-22	0.00498842902701203	0.131417268554528	0.540534885758953	8.76703232807124e-22	0.0749326424870466	chr15_25040062_I_0	0.582446808510638	0.964467005076142	0.952380952380952	0.138744268347668	9.99900009999e-5	27	chr15
chr15	25311923	25312225	303	*	9	7	0.126105831191092	0.919859940047214	0.793754108856122	15.0338504760157	0.0278404705703996	NA	NA	NA	NA	NA	NA	SNHG14	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.50406906624289e-27	7.68861135300384e-25	-0.0260965018848237	0.129726577131253	0.0718588395064603	7.68861135300317e-25	0.0749326424870466	chr15_25040062_I_0	0.645901639344262	0.973684210526316	0.97741935483871	0.121004039562962	9.99900009999e-5	39	chr15
chr15	25320886	25322008	1123	*	10	7	0.257364438858881	0.88180532667972	0.624440887820839	13.449050899063	0.0390418194972844	NA	NA	NA	25073965	25093073	SNORD116-10,SNORD116-11,SNORD116-12,SNORD116-13,SNORD116-14,SNORD116-15,SNORD116-16,SNORD116-17,SNORD116-19,SNORD116-19,SNORD116-18,SNORD116-20,SNORD116-21,SNORD116-22,SNORD116-23,SNORD116-24	SNHG14,SNORD116-11	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.81778748090188e-37	7.67475388338563e-35	0.0187806815375084	0.249624792043506	0.0814171654332801	7.6747538833864e-35	0.0749326424870466	chr15_25040062_I_0	0.651591289782245	0.922535211267606	0.97345132743362806	0.266158501770013	9.99900009999e-5	38	known
chr15	25325901	25326691	791	*	11	11	0.229085976791292	0.889659339192802	0.66057336240151	19.7272798547998	0.00995234833835231	NA	NA	NA	25073965	25093073	SNORD116-10,SNORD116-11,SNORD116-12,SNORD116-13,SNORD116-14,SNORD116-15,SNORD116-16,SNORD116-17,SNORD116-19,SNORD116-19,SNORD116-18,SNORD116-20,SNORD116-21,SNORD116-22,SNORD116-23,SNORD116-24	SNHG14,SNORD116-15	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	7.51159741665338e-42	4.2143823896978e-38	-0.00676786788468326	0.174604625165934	0.523729539339449	4.2143823896978e-38	0.0749326424870466	chr15_25040062_I_0	0.534606205250597	0.911764705882353	0.968036529680365	0.173040283464611	9.99900009999e-5	55	known
chr15	25328475	25330722	2248	*	29	19	0.191553452574767	0.891854308020464	0.700300855445696	24.9908275240881	0.00354309652332481	NA	NA	NA	25073965	25093073	SNORD116-10,SNORD116-11,SNORD116-12,SNORD116-13,SNORD116-14,SNORD116-15,SNORD116-16,SNORD116-17,SNORD116-19,SNORD116-19,SNORD116-18,SNORD116-20,SNORD116-21,SNORD116-22,SNORD116-23,SNORD116-24	SNHG14,SNORD116-17,SNORD116-18	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	2.43316362188395e-43	1.861162234146e-39	0.00311077216390456	0.140543062266996	0.703758258099826	1.86116223414594e-39	0.0749326424870466	chr15_25040062_I_0	0.525568181818182	0.932944606413994	0.956678700361011	0.137332591075495	9.99900009999e-5	45	known
chr15	40778254	40779102	849	*	42	25	-0.120031942963861	0.814358122095262	0.934390065059122	24.9504661493931	0.00357174823239877	NA	NA	NA	NA	NA	NA	RP11-111A22.1	-	NA	9.87932702606583e-19	3.84769839049782e-16	0.0199007057479776	-0.114196762968111	0.183295982497933	3.84769839049791e-16	0.0526264367816092	chr15_40520200_I_0	0.400511836212412	0.952830188679245	0.00520494469746259	-0.109656033594648	9.99900009999e-5	47	novel
chr15	51201800	51202072	273	*	19	14	-0.292326148558565	0.367320120410828	0.659646268969393	21.7817902983	0.00696917977945107	NA	NA	NA	NA	NA	NA	AP4E1	-	NA	2.24753275576692e-25	7.66766293587193e-23	0.0946501294797552	-0.288734858538895	1.1316503332538e-8	7.66766293587226e-23	0.286254143646409	chr15_50907295_I_0	0.372427983539095	0.786885245901639	0.0852272727272727	-0.290670424847189	9.99900009999e-5	43	novel
chr15	99408804	99410333	1530	*	50	45	-0.631582810549234	0.128539005283469	0.760121815832703	49.2485566204345	7.7063266928922e-5	98865267	98866421	IGF1R	98865406	98866729	IGF1R	IGF1R	-	IGF1R-AS	1.31610274187112e-72	3.32522350833629e-69	0.0219782552174626	-0.646417649552481	0.247597706701167	3.32522350833562e-69	0.923584183673469	chr15_98877518_I_0	0.345521023765996	0.921686746987952	0.00414722654224987	-0.616627011542456	9.99900009999e-5	48	known
chr16	856879	858764	1886	*	138	121	-0.165754201577272	0.151015411723592	0.316769613300864	53.5838480956039	7.7063266928922e-5	NA	NA	NA	NA	NA	NA	PRR25	CHTF18	NA	5.31333880818968e-14	3.56581698775268e-13	9.67155885166924e-4	-0.179487360560472	0.958933020964609	3.56581698775294e-13	0.106668393782383	chr16_826656_I_3	0.25107379929715	0.723480333730632	0.0256464603645613	-0.149209962228599	9.99900009999e-5	61	novel
chr16	867075	868443	1369	*	72	54	-0.236593699541003	0.376355912008567	0.612949611549569	30.8289940062884	9.96507762014996e-4	NA	NA	NA	NA	NA	NA	PRR25	CHTF18	NA	1.44567183936596e-11	3.82259478940803e-11	0.0310280702436444	-0.249172763468302	0.413982417008519	3.82259478940804e-11	0.949258883248731	chr16_837818_I_0	0.380379175443876	0.933598937583001	0.112153038259565	-0.264443467148087	9.99900009999e-5	35	novel
chr16	3304405	3304770	366	*	32	27	0.215295927925153	0.647436234282131	0.432140306356978	35.0675096096947	4.75590447334227e-4	NA	NA	NA	NA	NA	NA	MEFV	MTCO1P28,MTND1P8,MTRNR2L4,NAA60,PRSS21,ZNF597	NAA60,ZNF597	8.81351307892303e-51	3.29510085985315e-49	-0.0219911598097599	0.223763386806587	0.0400724405952922	3.29510085985287e-49	0.383757575757576	chr16_3288167_S	0.00925925925925926	0.0256410256410256	0.0230769230769231	0.233120424659152	9.99900009999e-5	52	close to known
chr16	3414797	3416488	1692	*	78	62	0.205754468213225	0.512956407176434	0.30720193896321	59.4411187105982	0	NA	NA	NA	3364982	3365312	MTRNR2L4	LA16c-306E5.2	MTCO1P28,MTND1P8,MTRNR2L4,NAA60,PRSS21,ZNF597	NAA60,ZNF597	2.17456365812379e-34	1.08300869073666e-31	-0.0111556010126582	0.188486195634186	0.279747284122571	1.08300869073658e-31	0.215863387978142	chr16_3351197_I_0	0.00521512385919166	0.0505836575875486	0.00256222547584187	0.209150726006365	9.99900009999e-5	63	known
chr16	3463769	3464262	494	*	25	24	0.290108837102738	0.616146715407808	0.326037878305071	35.1656521146645	4.75590447334227e-4	NA	NA	NA	NA	NA	NA	LA16c-306E5.2	MTCO1P28,MTND1P8,MTRNR2L4,NAA60,PRSS21,ZNF597	NAA60,ZNF597	2.65810797431855e-47	3.76807304527557e-45	-0.0500173815667512	0.289445476948592	0.0035538639035436	3.76807304527557e-45	0.0778894472361809	chr16_3456462_S	0.0576519916142558	0.106060606060606	0.00863309352517986	0.270407365547726	9.99900009999e-5	39	close to known
chr16	3481450	3482387	938	*	38	38	-0.688252152944956	0.241256719399297	0.929508872344253	92.2408021396319	0	3431801	3432388	ZNF597	3431969	3432079	ZNF597	LA16c-306E5.2	MTCO1P28,MTND1P8,MTRNR2L4,NAA60,PRSS21,ZNF597	NAA60,ZNF597	3.37070346054105e-123	8.64228934354091e-113	0.0480946479955038	-0.736664082925032	5.00509290451051e-4	8.64228934354067e-113	0.714939473684211	chr16_3428198_I_0	0.388434946574481	0.96448087431694	0.0050093926111459	-0.799121163894483	9.99900009999e-5	48	known
chr16	3484920	3485926	1007	*	7	7	-0.478478246472161	0.432321924407747	0.91080017087990806	29.0583524370841	0.00149914510295375	NA	NA	NA	NA	NA	NA	LA16c-306E5.2,ZNF597	MTCO1P28,MTND1P8,MTRNR2L4,NAA60,PRSS21,ZNF597	NAA60,ZNF597	3.31445064093967e-117	7.41772540003373e-108	0.00708791457264631	-0.525171995896139	0.527042345133776	7.41772540003458e-108	0.531767195767196	chr16_3445274_I_0	0.365591397849462	0.75	0.696808510638298	-0.523037714347627	9.99900009999e-5	58	close to known
chr16	3492978	3494462	1485	*	74	73	0.747713835670919	0.777313347455727	0.0295995117848071	110.422134899142	0	3442828	3444463	ZNF597/NAA60	3443132	3444156	ZNF597,NAA60	LA16c-306E5.2,NAA60,ZNF597	MTCO1P28,MTND1P8,MTRNR2L4,NAA60,PRSS21,ZNF597	NAA60,ZNF597	2.12424089038762e-173	3.73928252133016e-161	-0.00733347009887063	0.74590382043415	0.417412291172872	3.7392825213308e-161	0.714939473684211	chr16_3428198_I_0	0.0054421768707483	0.00459418070444104	0.0042421905129194	0.778170216683546	9.99900009999e-5	60	known
chr16	10801611	10802295	685	*	27	14	-0.100258247073641	0.81023606739018	0.91049431446382	17.0813222041923	0.0177935587000703	NA	NA	NA	NA	NA	NA	MTCYBP33	-	NA	9.50128440786619e-38	2.67272410533097e-36	-0.0142276830999188	-0.0835144828728856	0.00476089848472955	2.67272410533028e-36	0.288763819095477	chr16_10756919_S	0.386949924127466	0.976190476190476	0.106135986733002	-0.0691703376680496	9.99900009999e-5	56	novel
chr17	259343	259885	543	*	30	29	-0.104202892613834	0.138500005306937	0.242702897920771	23.9826317220222	0.00452455778775012	NA	NA	NA	NA	NA	NA	AC108004.3	-	NA	5.92581128212335e-7	1.66568646587218e-6	-0.00554292712381541	-0.0973605613124454	0.712422871465826	1.66568646587208e-6	0.0858838383838384	chr17_412301_I_2	0.352941176470588	0.975308641975309	0.00430663221360896	-0.149346540378367	9.99900009999e-5	41	novel
chr17	4803655	4805605	1951	*	135	47	-0.136827829117337	0.157350842156672	0.294178671274009	20.4968889225891	0.00871984929281074	NA	NA	NA	NA	NA	NA	C17orf107,CHRNE	C17orf107,CHRNE	NA	1.95251444898805e-5	4.0748035023956e-5	-0.0394846153627009	-0.105467433715982	2.40169188069924e-4	4.07480350239561e-5	0.431715846994536	chr17_4927062_I_0	0.247517730496454	0.880327868852459	0.00292397660818713	-0.0924820029339309	0.0130986901309869	35	novel
chr18	45194157	45194710	554	*	23	14	-0.176801420947615	0.335893935560333	0.512695356507948	13.7619153369267	0.0360164517400514	NA	NA	NA	NA	NA	NA	RP11-767C4.1	-	TCEB3C	8.61876240165162e-11	1.18165845040695e-10	0.0158931704307936	-0.178087648726247	0.242281906109285	1.18165845040695e-10	0.2025025	chr18_47709450_S	0.442446043165468	0.930379746835443	0.00705467372134039	-0.187306348670609	9.99900009999e-5	23	novel
chr18	77659277	77659991	715	*	83	49	-0.326065786395512	0.489374972527904	0.815440758923416	31.2379582314616	9.46390997375642e-4	NA	NA	NA	NA	NA	NA	KCNG2	ADNP2,PARD6G,PARD6G-AS1	NA	7.10632326555183e-29	4.86042752061388e-25	0.0790465414578355	-0.397482658952206	2.22559344108387e-9	4.86042752061398e-25	0.48989898989899	chr18_79919006_S	0.32194046306505	0.860585197934596	0.00721401580212985	-0.416233755708549	9.99900009999e-5	31	novel
chr18	77905051	77907138	2088	*	98	96	-0.439034756073168	0.115579724701577	0.554614480774746	84.8933249155281	0	NA	NA	NA	NA	NA	NA	ADNP2,PARD6G-AS1	ADNP2,PARD6G,PARD6G-AS1	NA	1.29311293709015e-51	3.44814673745358e-51	0.00805998116482213	-0.38610546467446	0.641770169374831	3.44814673745392e-51	0.151489743589744	chr18_80186371_I_0	0.418949133594187	0.922651933701657	0.00638162093171666	-0.405778595549646	9.99900009999e-5	66	novel
chr19	21665274	21667293	2020	*	93	82	-0.188257070871655	0.652880501580684	0.841137572452339	60.4610426607511	0	NA	NA	NA	NA	NA	NA	CTD-2561J22.3,LINC00664	LINC00664,VN1R81P,ZNF431,ZNF714	NA	1.06903621393644e-22	1.96750052445519e-20	-0.0439565964243856	-0.157002873219704	5.98841418700295e-4	1.96750052445512e-20	0.286135204081633	chr19_21518399_I_0	0.366396231353049	0.935837245696401	0.0449671393981321	-0.171327730173921	9.99900009999e-5	68	novel
chr19	36757187	36757757	571	*	45	44	-0.190387208771591	0.748762779329227	0.939149988100818	49.599526597387	7.7063266928922e-5	NA	NA	NA	NA	NA	NA	ZNF565	LINC00665	NA	1.48614895761581e-32	7.82245352843968e-32	0.0331139232167055	-0.207373359523447	0.00714795065990832	7.82245352843854e-32	0.418186224489796	chr19_36218112_I_0	0.361547085201794	0.897674418604651	0.0117130307467057	-0.226766042138236	9.99900009999e-5	55	novel
chr19	39018144	39019218	1075	*	51	48	-0.368730304189115	0.479339541797704	0.848069845986819	45.9442724976884	1.07738936289307e-4	NA	NA	NA	NA	NA	NA	AC067969.1,RYR1	-	NA	2.12437472980131e-27	3.23344373192467e-26	-0.0245123990255578	-0.340597134936096	0.192384777124545	3.23344373192457e-26	0.145	chr19_38549544_S	0.354992076069731	0.952380952380952	0.0140280561122244	-0.352463597208857	9.99900009999e-5	27	novel
chr19	39034350	39035112	763	*	25	19	-0.286071919222014	0.385780126995475	0.67185204621749	14.3017080554456	0.0321024038406882	NA	NA	NA	NA	NA	NA	RYR1	-	NA	9.20505215464234e-5	1.56071524489456e-4	-0.0254585489083547	-0.196115425664949	0.373559989481142	1.56071524489457e-4	0.06	chr19_38582135_S	0.355846774193548	0.934272300469484	0.0072202166064982	-0.17548081849669	4.999500049995e-4	13	novel
chr19	54040209	54042407	2199	*	122	122	-0.846247547346896	0.0888283503513474	0.935075897698243	163.395990036169	0	53537256	53538958	ZNF331	NA	NA	NA	ZNF331	ZNF331,ZNF665,ZNF677,ZNF761,ZNF813	C19MC,MIR371A,ZNF331	8.15035134566749e-266	6.47278633248215e-250	9.87198566500073e-4	-0.839235677021701	0.883284779890115	6.4727863324792e-250	0.658197368421053	chr19_53529400_I_0	0.387084520417854	0.938511326860841	0.00559511698880977	-0.883244728730306	9.99900009999e-5	67	known
chr19	54056621	54058892	2272	*	121	112	-0.71827170718923	0.191831276009424	0.910102983198654	132.781954449991	0	53553832	53555171	ZNF331	NA	NA	NA	ZNF331	ZNF331,ZNF665,ZNF677,ZNF761,ZNF813	C19MC,MIR371A,ZNF331	4.91076243290038e-124	4.68703525635317e-116	-0.00387292128788748	-0.710346084293902	0.748836024129871	4.6870352563521e-116	0.413251322751323	chr19_53592693_I_0	0.442429182800082	0.962785114045618	0.0075370775589594	-0.741607326594071	9.99900009999e-5	55	known
chr19	57237328	57238106	779	*	16	15	-0.177218461720082	0.49698154226462	0.674200003984702	19.0583349253863	0.0111782023072169	NA	NA	NA	NA	NA	NA	ZIM2-AS1	PEG3,ZNF154,ZNF264,ZNF542P,ZNF667-AS1,ZNF835	MIMT1,PEG3,ZIM2	1.555770768341e-14	1.67401146991299e-12	-0.0377830815551337	-0.18520495957615	0.0155299292071334	1.67401146991298e-12	0.69361170212766	chr19_56772092_I_0	0.322033898305085	0.894117647058824	0.302197802197802	-0.144158757600784	9.99900009999e-5	54	close to known
chr19	57341037	57341281	245	*	5	5	0.22696086185001	0.85797811008954	0.63101724823953	13.3692493838114	0.0397253314310075	NA	NA	NA	NA	NA	NA	PEG3,ZIM2	PEG3,ZNF154,ZNF264,ZNF542P,ZNF667-AS1,ZNF835	MIMT1,PEG3,ZIM2	1.95415999792856e-18	2.29991678124142e-17	-0.0416782329283872	0.177206434485674	5.58578034684492e-5	2.29991678124134e-17	0.187817258883249	chr19_56878198_I	0.330769230769231	0.941176470588235	0.969465648854962	0.214962598595602	9.99900009999e-5	33	close to known
chr19	57349170	57352283	3114	*	176	155	-0.790278334835656	0.0792655693068553	0.869543904142511	141.246954227105	0	56837125	56841903	PEG3	NA	NA	NA	MIMT1,PEG3,ZIM2	PEG3,ZNF154,ZNF264,ZNF542P,ZNF667-AS1,ZNF835	MIMT1,PEG3,ZIM2	2.10161137624064e-196	1.5167582806212e-195	4.36920480154887e-4	-0.784029329992455	0.961634656250925	1.51675828062103e-195	0.195431472081218	chr19_56890088_S_2	0.411003236245955	0.951130561633844	0.00278115765687467	-0.848116912189354	9.99900009999e-5	66	known
chr19	57376177	57376405	229	*	19	19	-0.21852588975785	0.577274177695379	0.795800067453229	18.7410531462004	0.0118378205548815	NA	NA	NA	NA	NA	NA	MIMT1	PEG3,ZNF154,ZNF264,ZNF542P,ZNF667-AS1,ZNF835	MIMT1,PEG3,ZIM2	1.86130576833046e-9	8.04397703330447e-9	-0.107131478941595	-0.197190603518759	3.23682296950087e-4	8.04397703330447e-9	0.104060913705584	chr19_56854046_S	0.00440528634361234	0.072463768115942	0.0051150895140665	-0.203001895712046	9.99900009999e-5	32	close to known
chr19	58566426	58567043	618	*	26	24	0.331973856406304	0.529530011240756	0.197556154834452	39.5183888236704	2.38647536296563e-4	NA	NA	NA	NA	NA	NA	ZSCAN1	ZNF135,ZNF154,ZNF264	NA	3.89635883712855e-27	2.24040357910148e-25	-0.0254397061839438	0.32258575625216	0.296496694932376	2.24040357910156e-25	0.134323529411765	chr19_58099964_I_0	0.0810276679841897	0.0465116279069767	0.310734463276836	0.349888206747075	9.99900009999e-5	33	novel
chr2	95537049	95537795	747	*	48	42	0.145976540779352	0.576932816167389	0.430956275388037	31.8594877267623	8.40690184681733e-4	NA	NA	NA	NA	NA	NA	AC097374.2,TEKT4	-	NA	2.22040673448368e-10	2.52498562662585e-9	0.0725531698261704	0.150901808022851	0.0185387080610161	2.52498562662578e-9	0.0908964646464646	chr2_94862290_S	0.230675345809601	0.0770833333333333	0.923174872665535	0.156445505772383	9.99900009999e-5	48	novel
chr2	130794955	130795833	879	*	53	46	-0.340654729346778	0.316992148319789	0.657646877666568	32.8793657226099	6.87188367521277e-4	NA	NA	NA	NA	NA	NA	FAR2P1,KLF2P1	-	NA	1.51448119217768e-15	5.20597831165972e-15	-0.051843675330899	-0.339341424439896	0.0201419592124566	5.20597831165941e-15	0.5709575	chr2_129988127_S	0.286347517730496	0.727611940298508	0.355871886120996	-0.315469374988845	9.99900009999e-5	50	novel
chr2	132057742	132058095	354	*	32	17	-0.123392905882354	0.285424354311866	0.40881726019422	12.5912499770173	0.0473713928110324	NA	NA	NA	NA	NA	NA	FAR2P4,KLF2P4,PLEKHB2	-	NA	5.29683005621415e-6	8.19772001288739e-6	-0.0331409612401122	-0.117029047038529	0.208046387349017	8.19772001288752e-6	0.108037688442211	chr2_131306822_S	0.2765625	0.9	0.124401913875598	-0.195456208444744	6.999300069993e-4	22	novel
chr2	137524276	137524589	314	*	11	8	-0.1601988822164	0.216231088159102	0.376429970375502	13.8393200092178	0.0352987007116049	NA	NA	NA	NA	NA	NA	THSD7B	-	NA	6.59958772808513e-21	1.60616042013551e-19	-0.0251006736119977	-0.166442480670464	0.00986803806862944	1.60616042013541e-19	0.412060301507538	chr2_136779334_S	0.33969465648855	0.961538461538462	0.00403225806451613	-0.113865962753444	0.0028997100289971	26	novel
chr2	207114511	207118065	3555	*	112	83	0.646181637897948	0.840282973005574	0.194101335107627	95.9924056421427	0	206249859	206271820	ZDBF2	206251345	206253565	GPR1-AS	GPR1-AS	ADAM23,GPR1,GPR1-AS,ZDBF2	GPR1,GPR1-AS,ZDBF2	3.32694502463771e-171	3.51217702798942e-137	-0.0033764416226799	0.741361792303767	0.586068074378065	3.51217702799002e-137	0.536756097560976	chr2_206250820_I_0	0.00599618424638866	0.0575342465753425	0.0103806228373702	0.771310528876085	9.99900009999e-5	62	known
chr2	207119128	207119897	770	*	12	11	0.621908541495176	0.858872812820181	0.236964271325005	12.9632805017167	0.0435541288558369	206249859	206271820	ZDBF2	NA	NA	NA	GPR1-AS	ADAM23,GPR1,GPR1-AS,ZDBF2	GPR1,GPR1-AS,ZDBF2	1.07515870472905e-23	1.83192141111223e-19	-0.00645562095526502	0.621196206158769	0.526263027706293	1.83192141111219e-19	0.536756097560976	chr2_206250820_I_0	0.00688468158347676	0.0652173913043478	0.22636815920398	0.628155339805825	8.999100089991e-4	12	known
chr2	207120480	207123410	2931	*	55	51	0.65030555109271	0.864485317781401	0.21417976668869	84.1430802117446	0	206249859	206271820	ZDBF2	NA	NA	NA	GPR1-AS	ADAM23,GPR1,GPR1-AS,ZDBF2	GPR1,GPR1-AS,ZDBF2	1.17611194486501e-209	1.23332993697995e-173	-0.0140529217825969	0.684139512682989	0.0126348171398054	1.23332993697974e-173	0.536756097560976	chr2_206250820_I_0	0.039647577092511	0.0289855072463768	0.956140350877193	0.687034574994537	9.99900009999e-5	68	known
chr2	207124558	207125060	503	*	10	10	0.521125941667476	0.585986739933145	0.0648607982656697	33.3479709233203	6.46337077470607e-4	206249859	206271820	ZDBF2	NA	NA	NA	GPR1-AS,HMGN1P6,RN7SKP260	ADAM23,GPR1,GPR1-AS,ZDBF2	GPR1,GPR1-AS,ZDBF2	4.82387570777835e-101	2.49673388403325e-80	0.0350441640134775	0.571188907802856	9.28427875390132e-6	2.49673388403353e-80	0.536756097560976	chr2_206250820_I_0	0.0959488272921109	0.0843373493975904	0.956298200514139	0.523119721383068	9.99900009999e-5	46	known
chr2	207126507	207130337	3831	*	74	72	0.666754432979523	0.860375902925711	0.193621469946189	110.15421480013	0	206249859	206271820	ZDBF2	206262501	206264435	GPR1-AS	GPR1-AS	ADAM23,GPR1,GPR1-AS,ZDBF2	GPR1,GPR1-AS,ZDBF2	1.32679617826419e-252	5.77101421020464e-200	-0.00807086100380652	0.708632403455485	0.134023834042212	5.77101421020431e-200	0.536756097560976	chr2_206250820_I_0	0.0401490066225166	0.0729613733905579	0.366197183098592	0.728430806346686	9.99900009999e-5	61	known
chr2	207131585	207133373	1789	*	39	22	0.551020116370341	0.814963125166146	0.263943008795804	40.514299415425	1.88086617589807e-4	206249859	206271820	ZDBF2	NA	NA	NA	GPR1-AS	ADAM23,GPR1,GPR1-AS,ZDBF2	GPR1,GPR1-AS,ZDBF2	2.60915946954008e-86	2.00200894974612e-63	0.00414235716272376	0.698374567337964	0.534634041718214	2.00200894974601e-63	0.536756097560976	chr2_206250820_I_0	0.0845213849287169	0	0.618219037871034	0.732754508746104	9.99900009999e-5	41	known
chr2	207133921	207135694	1774	*	34	34	0.477768376707187	0.929469303338987	0.4517009266318	57.8265655209915	4.4036152531158e-5	206249859	206271820	ZDBF2	NA	NA	NA	GPR1-AS	ADAM23,GPR1,GPR1-AS,ZDBF2	GPR1,GPR1-AS,ZDBF2	1.80658532648021e-119	1.58503801215571e-95	-3.43307796321382e-4	0.459447544731341	0.965025124243248	1.58503801215526e-95	0.536756097560976	chr2_206250820_I_0	0.0664335664335664	0.128	0.685393258426966	0.432074363370329	9.99900009999e-5	50	known
chr2	207136203	207137452	1250	*	25	24	0.497854477445584	0.93467044124282	0.436815963797236	30.7119099319144	0.00101283150821191	206249859	206271820	ZDBF2	206271459	206273541	ZDBF2	ZDBF2	ADAM23,GPR1,GPR1-AS,ZDBF2	GPR1,GPR1-AS,ZDBF2	2.0204335982298e-43	9.262126464376e-33	0.00461990157773063	0.348938176573313	0.642374520550665	9.26212646437626e-33	0.536756097560976	chr2_206250820_I_0	0.122177954847278	0.138211382113821	0.75314465408805	0.375479381883377	9.99900009999e-5	60	known
chr2	207138116	207138775	660	*	12	11	0.610808216731249	0.804531311286024	0.193723094554776	36.9143932719739	3.63686812667494e-4	NA	NA	NA	206271459	206273541	ZDBF2	ZDBF2	ADAM23,GPR1,GPR1-AS,ZDBF2	GPR1,GPR1-AS,ZDBF2	6.45451696402431e-140	2.21809860939798e-108	-0.00540213024458504	0.709942204880017	0.512619720830466	2.21809860939786e-108	0.536756097560976	chr2_206250820_I_0	0.0179856115107914	0.046875	0.0378006872852234	0.774569615917063	9.99900009999e-5	43	known
chr2	210073045	210074588	1544	*	65	52	-0.21250914920462	0.6275131387933	0.84002228799792	43.897411185934	1.34510429549279e-4	NA	NA	NA	NA	NA	NA	MEAF6P1	-	NA	1.46713901036636e-15	1.60420370640247e-14	-0.207205483932955	-0.186045597618306	4.35018214519322e-35	1.60420370640256e-14	0.38751	chr2_209258439_I_0	0.379330593071051	0.930167597765363	0.00811594202898551	-0.226506526537117	9.99900009999e-5	62	novel
chr2	233216361	233216715	355	*	27	27	-0.180119523296844	0.144575355173994	0.324694878470838	22.0817548395232	0.00651746568407513	NA	NA	NA	NA	NA	NA	ECEL1P3	-	NA	1.11061422003093e-15	2.3351859777905e-15	-0.00453091682539117	-0.176816506905447	0.829341558707456	2.33518597779057e-15	0.0590252525252525	chr2_232371692_I_3	0.41747572815534	0.931937172774869	0.00887573964497041	-0.206591388180749	2.999700029997e-4	16	novel
